ident,name,type,latitude,longitude,country code,airport
UTV,Karshi,TACAN,38.8293,65.9133,UZ,UTSL
UU,Mzuzu,NDB,-11.4431,34.0138,MW,FWUU
UU,Constanta,NDB,44.2854,28.4779,RO,
UU,Vitebsk,NDB,55.1533,30.43,BY,UMII
UU,Uummannaq,NDB,70.7305,-52.6654,GL,BGUQ
UUD,Udaipur,VOR-DME,24.6129,73.8909,IN,VAUD
UV,Nizhny Novgorod,NDB,56.2517,43.795,RU,UWGG
UVA,Varder,VOR-DME,23.0247,-81.4536,CU,MUVR
UVT,Tunas,NDB,20.9886,-76.9388,CU,MUVT
UW,Edinburgh,NDB,55.9052,-3.50251,GB,EGPH
UWE,Yuwa,VOR-DME,39.6171,140.187,JP,RJSK
UWS,Vostochny,VOR-DME,54.4033,48.815,RU,UWLW
UX,Anadyr,NDB,64.785,177.77,RU,UHMA
UX,Hall Beach,NDB,68.7672,-81.2564,CA,CYUX
UY,Kutaisi,NDB,42.1846,42.544,GE,UGKO
UY,Kyzyl,NDB,51.6567,94.3733,RU,
UY,Orel,NDB,52.9836,36.1003,RU,
UY,Sovetskiy,NDB,61.2883,63.6633,RU,
UYR,Goose,TACAN,53.3197,-60.4165,CA,CYYR
UYT,St.John's,TACAN,47.6272,-52.7482,CA,CYYT
UZG,Zarago,NDB,22.935,-82.0386,CU,
UZV,Sept Iles,TACAN,50.2239,-66.2661,CA,CYZV
UZX,Greenwood,TACAN,44.9804,-64.9277,CA,CYZX
V,Viedma,NDB,-40.865,-63.025,AR,
V,Villa Reynolds,NDB,-33.7283,-65.4033,AR,
V,Sauce Viejo,NDB,-31.7323,-60.8211,AR,
V,Lochini,NDB,41.6828,44.9337,GE,
V,Szentkiralyszabadja,NDB,47.061,17.9804,HU,LHSA
V,Ivano-Frankovsk,NDB,48.888,24.6549,UA,
V,Lviv,NDB,49.7974,23.9768,UA,
V1,Moose Jaw Muni,NDB,50.4333,-105.387,CA,CJS4
V2,Humboldt,NDB,52.1742,-105.124,CA,CJU4
V4,Bonnyville,NDB,54.3053,-110.744,CA,CYBF
V6,Salmon Arm,NDB-DME,50.6861,-119.233,CA,CZAM
VA,Amal V12,NDB,29.4833,21.0667,LY,
VA,Dobrynskoye,NDB,56.2667,40.6,RU,
VA,Victor-Alfa,NDB,64.1295,24.6428,FI,
VA,Vad,NDB,65.1095,-14.5961,IS,BIEG
VAB,Albacete,VOR-DME,38.9438,-2.00267,ES,LEAB
VAC,Vrsac,VOR,45.1369,21.306,RS,LYVR
VAD,Bateen,VOR-DME,24.4274,54.4652,AE,OMAD
VAE,Vaernes,TACAN,63.4552,10.9004,NO,ENVA
VAL,Valadares,NDB,-18.8985,-41.9877,BR,SBGV
VAL,Valencia,VOR-DME,10.1479,-67.9228,VE,SVVA
VAL,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,NDB,44.32111,19.875,,
VAL,Valjevo,NDB,44.3212,19.8751,RS,
VAL,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,VORDME,44.32389,19.87472,,
VAL,Valjevo,VOR-DME,44.3239,19.8747,RS,
VAN,Van,VOR-DME,38.4652,43.3251,TR,LTCI
VAN,FRATURK,VORDME,38.46611,43.32528,,
VAN,Van,NDB,38.4674,43.3356,TR,LTCI
VAR,Varazdin,NDB,46.3117,16.3808,HR,LDVA
VAR,Varhaug,NDB,58.6272,5.62824,NO,ENZV
VAS,Asuncion,VOR-DME,-25.2442,-57.5219,PY,SGAS
VAS,Alor Star,VOR-DME,6.18567,100.397,MY,WMKA
VAS,Vaasa,VOR-DME,63.0414,21.7649,FI,EFVA
VB,Vryburg,NDB,-26.9842,24.7276,ZA,FAVB
VB,Asuncion,NDB,-25.28,-57.5283,PY,SGAS
VB,Vikarabad,NDB,17.3344,77.8817,IN,
VB,Yingde,NDB,24.2033,113.408,CN,
VBA,Batu Arang,VOR-DME,3.32481,101.457,MY,WMSA
VBA,Barna,VOR-DME,45.7478,17.1467,HR,
VBG,Valkenburg,TACAN,52.1614,4.41417,NL,NL-0145
VBI,Sioux Narrows,VORTAC,49.4767,-94.0467,CA,CYQK
VBR,Beira,VOR-DME,-19.7877,34.8717,MZ,FQBR
VBS,Saguenay,VOR-DME,48.0172,-71.2693,CA,
VBT,Butterworth,VORTAC,5.47631,100.394,MY,WMKB
VBU,J M Nkomo,VOR-DME,-20.0291,28.6439,ZW,FVBU
VBU,Bintulu,VOR-DME,3.15397,113.013,MY,WBGB
VBZ,Badajoz,VOR-DME,38.8899,-6.81575,ES,LEBZ
VC,Virac,NDB,13.6269,124.213,PH,RPUV
VC,Tsushima,NDB,34.2876,129.32401,JP,RJDT
VC,La Ronge,NDB,55.0861,-105.318,CA,CYVC
VC,Leshukonskoye,NDB,64.9,45.75,RU,
VCA,Cabinda,VOR-DME,-5.61667,12.2,AO,FNCA
VCE,Tsushima,VOR-DME,34.2815,129.33701,JP,RJDT
VCL,Chileka,VOR-DME,-15.6738,34.9165,MW,FWCL
VCO,Conquista,NDB,-14.8665,-40.8656,BR,BR-1961
VCT,Shimotsushima,TACAN,34.1325,129.28101,JP,
VD,Yakutsk,NDB,62.0517,129.707,RU,UEEE
VD,Vadso,NDB,70.0656,29.883,NO,ENVD
VE,Vientiane,NDB,18.0253,102.524,LA,VLVT
VE,Chabeuil,NDB,44.849,4.9555,FR,
VEA,Svea,DME,77.8598,16.6501,NO,
VEG,Gradiste,NDB,44.7573,21.5148,RS,
VEH,Vehkaa,VOR-DME,62.9798,27.8138,FI,EFKU
VEN,Venezia,NDB,45.4491,12.277,IT,LIPZ
VER,Veracruz,VOR-DME,19.1432,-96.1891,MX,MMVR
VES,Ciudad Del Este,VOR-DME,-25.46,-54.85,PY,SGES
VES,ESPORTFRA,VORDME,43.55694,-6.00722,,
VES,Asturias,VOR-DME,43.5646,-6.03067,ES,LEAS
VES,Vesta,VOR-DME,55.6031,8.29996,DK,
VEY,Vedby,VOR,56.1483,13.2164,SE,
VF,Victoria Falls,NDB,-18.0895,25.8199,ZW,FVFA
VFA,Faro,VOR-DME,37.0135,-7.97501,PT,LPFR
VFA,ESPORTFRA,VORDME,37.01361,-7.975,,
VFD,Vitoria,VOR-DME,42.8806,-2.72435,ES,LEVT
VFL,Horta,VORTAC,38.5194,-28.6236,PT,LPHR
VFL,Vardefjell,VOR-DME,65.8794,13.308,NO,ENMS
VFL,BOREALIS FRA,VORDME,65.87944,13.30806,,
VG,Velika Gorica,NDB,45.7254,16.0421,HR,LDZA
VG,Vaga,NDB,59.2793,5.35934,NO,
VG,Vagar,NDB,62.0434,-7.19566,FO,EKVG
VG,Zhigansk,NDB,66.7383,123.403,RU,
VGA,Vigra,NDB,62.5635,6.12977,NO,ENAL
VGD,Vitigudino,NDB,41.0016,-6.44472,ES,
VGE,Getafe,VOR,40.2892,-3.7271,ES,
VGH,Varginha,NDB,-21.5882,-45.4743,BR,SBVG
VGK,Gong Kedak,VORTAC,5.79732,102.479,MY,WMGK
VGO,Gokwe,VOR-DME,-18.2444,28.9697,ZW,
VGO,Vigo,VOR-DME,42.3213,-8.60164,ES,LEVX
VH,Hofra V10,NDB,29.3667,18.0167,LY,
VH,Dashoguz,NDB,41.76,59.8917,TM,UTAT
VHD,Vryheid,NDB,-27.7864,30.7128,ZA,FAVY
VHL,Vryheid,NDB,-27.7861,30.7869,ZA,FAVY
VHU,Huambo,VOR-DME,-12.8086,15.7495,AO,FNHU
VI,Masvingo,NDB,-20.0417,30.8567,ZW,
VI,Vigo,NDB,42.3182,-8.60324,ES,LEVX
VI,UKNESFRA,NDB,48.94083,23.04444,,
VI,Verhnie,NDB,48.9413,23.0432,UA,
VI,Vohma,VOR-DME,58.6559,25.5748,EE,
VIA,Burgos,VOR-DME,42.355,-3.61358,ES,LEBG
VIA,Vigra,TACAN,62.551,6.03911,NO,ENAL
VIB,Viterbo,NDB,42.44,12.0569,IT,LIRV
VIC,Vicenza,NDB,45.6369,11.6747,IT,IT-0802
VIC,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,VORDME,45.63722,11.67639,,
VIC,Vicenza,VOR-DME,45.6373,11.6764,IT,IT-0802
VIE,Viedma,VOR,-40.8672,-63.0008,AR,SAVV
VIE,Viedma,NDB,-40.8625,-63.0067,AR,SAVV
VIE,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,VORDME,41.91278,16.04917,,
VIE,Vieste,VOR-DME,41.9129,16.0491,IT,
VIE,Vieste,NDB,41.9133,16.0511,IT,
VIE,Coehill,VOR-DME,44.6609,-77.8881,CA,
VIG,BOREALIS FRA,VORDME,62.55194,6.03444,,
VIG,Vigra,VOR-DME,62.5521,6.03442,NO,ENAL
VIH,Ipoh,VOR-DME,4.57303,101.094,MY,WMKI
VIL,Villafranca,NDB,45.3244,10.786,IT,LIPX
VIL,Villafranca,VORTAC,45.4079,10.9062,IT,LIPX
VIL,Vilmas,VOR-DME,61.0391,28.118,FI,EFLP
VIN,Vinh,VOR-DME,18.7341,105.668,VN,VVVH
VIN,Vinnytsia,DME,49.2397,28.6205,UA,
VIN,UKNESFRA,DME,49.24,28.62083,,
VIR,Viru Viru,VOR-DME,-17.6285,-63.1499,BO,SLVR
VIS,Viseu,VOR-DME,40.7233,-7.88583,PT,LPVZ
VIS,ESPORTFRA,VORDME,40.72333,-7.88583,,
VIT,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,DME,42.56528,23.29,,
VIW,Villach,VOR-DME,46.6964,13.9146,AT,LOWK
VJF,ESPORTFRA,VORDME,36.23944,-5.97556,,
VJF,Vejer,VOR-DME,36.2472,-5.97187,ES,
VJN,Kota Kinabalu,VOR-DME,5.89967,116.03,MY,WBKK
VJR,Johor Bahru,VOR-DME,1.72986,103.622,MY,WMKJ
VJZ,Torrejon,VOR-DME,40.5641,-3.36033,ES,LETO
VK,Navakai,NDB,-17.7847,177.41901,FJ,NFFN
VKA,Karonga,VOR-DME,-9.95514,33.8914,MW,FWKA
VKB,Kota Bharu,VOR-DME,6.16342,102.314,MY,WMKC
VKE,Kerteh,VOR-DME,4.54806,103.423,MY,WMKE
VKG,Kuching,VOR-DME,1.47333,110.306,MY,WBGG
VKL,Kuala Lumpur,VOR-DME,2.72444,101.738,MY,WMKK
VKL,Volkel,TACAN,51.6556,5.70694,NL,EHVK
VKN,Kuantan,VORTAC,3.77617,103.21,MY,WMKD
VKT,Kuala Terengganu,VOR-DME,5.38583,103.103,MY,WMKN
VL,Vilankulo,NDB,-21.9675,35.2834,MZ,FQVL
VL,Zheltoye,NDB,51.6333,56.6,RU,
VLA,Villafranca,VOR-DME,41.3426,1.5477,ES,
VLB,Labuan,VOR-DME,5.29,115.252,MY,WBKL
VLC,Lichinga,VOR-DME,-13.2849,35.2209,MZ,FQLC
VLC,Valencia,NDB,10.152,-67.9424,VE,SVVA
VLC,ESPORTFRA,VORDME,39.48556,-0.48306,,
VLC,Valencia,VOR-DME,39.4856,-0.48304,ES,LEVC
VLD,Valdivia,NDB,-39.7222,-73.0836,CL,SCVD
VLD,Valdivia,VOR-DME,-39.6711,-73.0856,CL,SCVD
VLD,Valladolid,NDB,41.7895,-4.73908,ES,LEVD
VLG,Limbang,VOR-DME,4.79728,115.002,MY,WBGJ
VLH,Vilhena,VOR-DME,-12.6937,-60.0953,BR,SBVH
VLH,Vilhena,NDB,-12.6895,-60.1033,BR,SBVH
VLI,Livingstone,VOR,-17.8126,25.82,ZM,FLLI
VLI,Bauerfield,VOR-DME,-17.6622,168.244,VU,NVVV
VLM,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,DME,49.70417,15.06667,,
VLM,Vlasim,VOR-DME,49.7043,15.0667,CZ,
VLN,Lumsden,VORTAC,50.667,-104.89,CA,CKH8
VLN,Yeovilton,TACAN,51.005,-2.63875,GB,EGDY
VLR,Langruth,VORTAC,50.4222,-98.7237,CA,
VLS,Lusaka,VOR-DME,-15.328,28.4199,ZM,FLLS
VLV,Beauce,VOR-DME,45.925,-70.8461,CA,CYSG
VM,Venetia,NDB,-22.457,29.3043,ZA,FAVM
VM,Shigezhuang,NDB,39.3,116.9,CN,
VM,Vestmannaeyjar,NDB,63.3997,-20.2883,IS,BIVM
VMA,Maputo,VOR-DME,-25.8689,32.605,MZ,FQMA
VMB,Wuxi,VOR-DME,31.5833,120.333,CN,
VMF,Mfuwe,VOR-DME,-13.2615,31.915,ZM,FLMF
VMG,Sao Miguel,VORTAC,37.8461,-25.7581,PT,LPPD
VMI,Miri,VOR-DME,4.33778,113.994,MY,WBGR
VMK,Malacca,VOR-DME,2.25639,102.251,MY,WMKM
VMO,Namibe,VOR-DME,-15.2667,12.1667,AO,FNMO
VMP,Ch̢teaudun,VOR-DME,48.0589,1.38889,FR,LFOC
VMR,Mersing,VOR-DME,2.38833,103.872,MY,WMAU
VMS,Matsapha,VOR-DME,-26.5119,31.3236,SZ,FDMS
VMV,Masvingo,VOR-DME,-20.0568,30.8536,ZW,FVMV
VMZ,Mzuzu,VOR-DME,-11.4153,34.0017,MW,FWUU
VNA,Luanda,VOR-DME,-8.84548,13.2475,AO,FNLU
VNA,Vavuniya,NDB,8.73972,80.4881,LK,
VNA,Vanja,NDB,63.8327,19.848,SE,
VND,Ndola,VOR-DME,-12.9999,28.6666,ZM,FLND
VNE,Vienne,VOR,45.5564,4.88342,FR,
VNG,Vangnes,NDB,61.1726,6.64506,NO,
VNO,Vanimo,NDB-DME,-2.6789,141.30299,PG,AYVN
VNO,Vilnius,VOR-DME,54.6361,25.2936,LT,EYVI
VNO,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,VORDME,54.63611,25.29361,,
VNP,Nampula,VOR-DME,-15.0849,39.3004,MZ,FQNP
VNT,Ventspils,VOR-DME,57.3669,21.5562,LV,EVVA
VNV,ESPORTFRA,NDB,41.21056,1.70583,,
VNV,Villanueva,NDB,41.2106,1.70584,ES,LEBL
VO,Ora V9,NDB,28.5167,19.3167,LY,
VO,Val-d'Or,NDB,48.0567,-77.7933,CA,CYVO
VO,Brezany,NDB,50.2111,14.4284,CZ,LKVO
VOG,Voghera,NDB,44.964,8.9715,IT,LILH
VOG,Voghera,VOR-DME,44.9644,8.97028,IT,LILH
VOG,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,VORDME,44.96472,8.97028,,
VON,Vigo,NDB,42.186,-8.639,ES,LEVX
VOO,BOREALIS FRA,VORDME,60.54889,5.12861,,
VOO,Vollo,VOR-DME,60.5489,5.12879,NO,ENBR
VOZ,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,VORDME,49.53222,14.87472,,
VOZ,Vozice,VOR-DME,49.5323,14.8747,CZ,
VP,Tbilisi,NDB,41.7131,44.8955,GE,
VPA,Valle De La Pascua,VOR-DME,9.22892,-65.9839,VE,SVVP
VPG,Penang,VOR-DME,5.27964,100.26,MY,WMKP
VPL,Langkawi,VOR-DME,6.35542,99.7474,MY,WMKL
VPS,Ipoh,VOR,4.48222,101.017,MY,WMKI
VPT,Pulau Tioman,VOR-DME,2.91094,104.101,MY,WMBT
VQ,Darongjiang,NDB,25.5583,110.478,CN,
VQ,Komintern,NDB,41.3833,68.8,KZ,
VQ,Norman Wells,NDB,65.2528,-126.67,CA,CYVQ
VQL,Quelimane,VOR-DME,-17.8512,36.8668,MZ,FQQL
VR,Gran Canaria,NDB,27.8568,-15.4199,ES,GCLP
VR,Ras Lanuf V40,NDB,30.5,18.5333,LY,
VR,Varamin,NDB,35.3427,51.6372,IR,
VR,Vila Real,NDB,41.2153,-7.74389,PT,LPVR
VR,Parduc,NDB,47.168,17.6044,HU,
VR,Vancouver,NDB,49.1728,-123.057,CA,CYVR
VRA,Valera,NDB,9.34031,-70.5848,VE,SVVL
VRA,Valera,VOR-DME,9.42753,-70.557,VE,SVVL
VRA,Vitoria,VOR-DME,42.7319,-2.86558,ES,LEVT
VRA,ESPORTFRA,VORDME,42.73194,-2.86556,,
VRA,Vrsac,NDB,45.0877,21.2912,RS,LYVR
VRB,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,DME,42.92583,26.6675,,
VRD,Victoria River Downs,NDB,-16.4047,131.007,AU,YVRD
VRD,Vardo,VOR-DME,70.3576,31.0472,NO,ENSS
VRN,Vranje,NDB,42.5554,21.9114,RS,
VRO,Viru Viru,NDB,-17.5367,-63.2007,BO,SLVR
VRS,Vrsar,NDB,45.2102,13.649,HR,LDPV
VS,Szentkiralyszabadja,NDB,47.0301,17.9966,HU,LHSA
VS,Vesilahti,NDB,61.377,23.446,FI,
VSA,Santo Antao,NDB,-8.1065,-35.2873,BR,
VSA,Villahermosa,VOR-DME,17.9989,-92.8182,MX,MMVA
VSB,Harare,VOR-DME,-17.9072,31.1185,ZW,FVHA
VSB,BOREALIS FRA,VORDME,57.65944,18.34694,,
VSB,Visby,VOR-DME,57.6595,18.3469,SE,ESSV
VSF,Fianarantsoa,NDB,-21.4401,47.1109,MG,FMSF
VSI,Sibu,VOR-DME,2.24681,112.003,MY,WBGS
VSJ,Mahajanga,NDB,-15.6741,46.342,MG,FMNM
VSJ,Punta San Juan,VOR-DME,11.1706,-68.4162,VE,
VSJ,ESPORTFRA,VORTAC,37.77972,-0.81278,,
VSJ,Murcia/San Javier,VOR-DME,37.7798,-0.81278,ES,LELC
VSJ,Murcia/San Javier,TACAN,37.7799,-0.81289,ES,LELC
VSL,Maroantsetra,NDB,-15.4333,49.6833,MG,FMNR
VSM,Toamasina,NDB,-18.118,49.3972,MG,FMMT
VSM,Santa Maria,VOR-DME,36.9628,-25.1664,PT,LPAZ
VSN,Fascene,NDB,-13.3199,48.3101,MG,FMNN
VSN,Sandakan,VOR-DME,5.90606,118.068,MY,WBKS
VSN,Vassen,VOR-DME,58.3031,15.7098,SE,
VSN,BOREALIS FRA,VORDME,58.30333,15.71,,
VSO,Morondava,NDB,-20.2876,44.3172,MG,FMMV
VSP,Tolagnaro,NDB,-25.0374,46.9531,MG,FMSD
VSQ,Toliara,NDB,-23.3894,43.7223,MG,FMST
VSR,Manakara,NDB,-22.1165,48.022,MG,FMSK
VT,Vungtau,NDB,10.3442,107.103,VN,
VTA,Vitoria,NDB,42.9281,-2.67961,ES,
VTB,Villatobas,VOR-DME,39.7808,-3.46403,ES,
VTB,ESPORTFRA,VORDME,39.78083,-3.46417,,
VTB,Vitebsk,VOR-DME,55.125,30.3533,BY,UMII
VTB,BELFRA,VORDME,55.12778,30.36,,
VTG,Thangone,NDB,18.1381,102.633,LA,VLVT
VTI,Vihti,VOR-DME,60.4593,24.2441,FI,
VTK,Tekong,VOR-DME,1.41539,104.022,SG,WSSS
VTL,Gweru Thornhill,VOR-DME,-19.4392,29.8647,ZW,FVTL
VTN,Ventanas,VOR-DME,-32.7386,-71.4961,CL,SCER
VTN,Vientiane,VOR-DME,18.0103,102.541,LA,VLVT
VTN,Biratnagar,NDB,26.4856,87.2664,NP,VNVT
VTN,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,NDB,43.7175,20.81028,,
VTN,Kraljevo,NDB,43.7176,20.8103,RS,
VTR,Vitoria,VOR-DME,-20.2497,-40.283,BR,SBVT
VTR,Vitoria,NDB,-20.192,-40.2427,BR,SBVT
VTS,Villamontes,NDB,-21.2547,-63.4067,BO,SLVM
VTV,Vungtau,VOR,10.3742,107.091,VN,
VTW,Tawau,VOR-DME,4.32452,118.14,MY,WBKW
VTZ,Tete Chingodzi,VOR,-16.1263,33.64,MZ,FQTT
VUB,Lubango,VOR-DME,-14.9167,13.6,AO,FNUB
VUE,Luena,VOR,-11.7635,19.8779,AO,FNUE
VUP,Valledupar,NDB,10.4321,-73.2468,CO,SKVP
VV,Vereeniging,NDB,-26.575,27.9583,ZA,FAVV
VVC,Villavicencio,VOR-DME,4.06694,-73.3822,CO,SKAP
VVC,Villavicencio,NDB,4.06833,-73.3831,CO,SKAP
VVO,Viru Viru,NDB,-17.7292,-63.0783,BO,
VVP,Valledupar,VOR-DME,10.3378,-73.2625,CO,SKVP
VVZ,Vishakhapatnam,VOR-DME,17.6677,83.2528,IN,VEVZ
VW,Fujiachang,NDB,29.9283,104.302,CN,
VWN,Hwange,VOR-DME,-18.6404,26.9935,ZW,FVWN
VWV,Victoria West,VOR,-31.3969,23.1089,ZA,FAVW
VX,Dafoe,NDB,51.8731,-104.57,CA,
VX,Minsk-2,NDB,53.9217,27.975,BY,UMMS
VX,Vaxjo,NDB,56.8573,14.6976,SE,ESMX
VYK,Dawangzhuang,VOR-DME,39.1917,116.572,CN,
VYL,Valley,TACAN,53.2574,-4.54414,GB,EGOV
VZ,Vishakhapatnam,NDB,17.738,83.2528,IN,VEVZ
VZ,Altay,NDB,47.72,88.1617,CN,
VZU,Mulu,VOR-DME,4.03292,114.795,MY,WBMU
W,Villa Reynolds,NDB,-33.7367,-65.4,AR,
W,Varna,NDB,43.2345,27.7965,BG,LBWN
W,Rivne,NDB,50.6175,26.1123,UA,
W,Warszawa,NDB,52.1416,20.9882,PL,
W,Domodedovo,NDB,55.4317,37.9,RU,UUDD
W,Vnukovo,NDB,55.5783,37.2517,RU,
W2,Kirby,NDB,55.3556,-110.63,CA,
W4,Jenpeg,NDB,54.52,-98.0434,CA,CZJG
W6,Creston North,NDB,49.1764,-116.605,CA,
W7,Pabok (Du Rocher-Perce),NDB,48.3817,-64.5639,CA,CTG3
WA,Wajir,NDB,1.74796,40.0602,KE,HKWJ
WA,Wongyuan,NDB,24.3483,114.113,CN,
WA,Kursk,NDB,51.725,36.3583,RU,UUOK
WA,Kuressaare,NDB,58.2707,22.5088,EE,EEKE
WA,Magadan,NDB,59.9083,150.82201,RU,UHMM
WAD,Waddington,TACAN,53.1653,-0.52683,GB,EGXW
WAG,Warszawa,NDB,52.2106,20.8066,PL,EPWA
WAK,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,NDB,42.575,23.70444,,
WAK,Vakarel,NDB,42.5917,23.7044,BG,
WAL,Wallasey,VOR-DME,53.3919,-3.13444,GB,
WAO,Warszawa,NDB,52.0977,21.0266,PL,EPWA
WAR,Zaborowek,VOR-DME,52.2591,20.6571,PL,EPWA
WAU_NDB_,Wau,NDB,7.72302,27.9765,SS,HSWW
WAV,Wave Hill,NDB,-17.3925,131.121,AU,YWAV
WAV,Wajir,VOR-DME,1.74681,40.0824,KE,HKWJ
WAY,Wallaby,NDB,-23.8742,134.03,AU,YBAS
WB,Woodbourne,VOR-DME,-41.5197,173.86301,NZ,NZWB
WB,Woodbourne,NDB,-41.5168,173.903,NZ,NZWB
WB,Wonderboom,NDB,-25.6561,28.2992,ZA,FAWB
WB,Walvis Bay,NDB,-22.9758,14.6343,,FYWB
WBA,Wolverhampton,NDB,52.5159,-2.26176,GB,EGBO
WBD,Wiesbaden,NDB,50.049,8.32867,DE,ETOU
WBL,Warrnambool,NDB,-38.2874,142.45399,AU,YWBL
WBR,Warburton Range,NDB,-26.1281,126.58,AU,YWBR
WBV,Walvis Bay,VOR-DME,-22.9821,14.6446,,FYWB
WC,Worcester,NDB,-33.6633,19.4167,ZA,FAWC
WC,White Rock,NDB,49.0033,-122.75,CA,CYVR
WCK,Wick,NDB,58.4467,-3.06312,GB,EGPC
WCO,Westcott,NDB,51.8531,-0.9625,GB,
WD,Zhonghao,NDB,37.6583,112.782,CN,ZBYN
WD,Gumrak,NDB,48.76,44.4067,RU,URWW
WDH,Windorah,NDB,-25.4108,142.66299,AU,YWDH
WDR,Wadi Al Dawasir,VORTAC,20.5053,45.2054,SA,OEWD
WDT,Woensdrecht,TACAN,51.4475,4.34389,NL,EHWO
WDV,Warden,VOR,-27.8347,28.9839,ZA,
WEH,Weihai,VOR-DME,37.1867,122.227,CN,ZSWH
WEJ,Wejh,VORTAC,26.1793,36.4881,SA,OEWJ
WES,Westerland,DME,54.9105,8.3399,DE,EDXW
WF,Xinglin,NDB,24.5667,118.017,CN,ZSAM
WF,Xiliuhetun,NDB,39.95,116.867,CN,
WF,Grodno,NDB,53.5533,24.0583,BY,UMMG
WFD,Manchester Woodford,NDB,53.3377,-2.15836,GB,
WFX,Wufengxi,VOR-DME,30.6033,104.492,CN,
WG,Wagga Wagga,VOR-DME,-35.1656,147.46899,AU,YSWG
WG,Wagga Wagga,NDB,-35.163,147.45599,AU,YSWG
WG,White Grass,NDB,-19.4617,169.22501,VU,NVVW
WG,Dushanbe,NDB,38.5433,68.885,TJ,UTDD
WG,Gumrak,NDB,48.805,44.2867,RU,URWW
WG,Winnipeg,NDB,49.8992,-97.3492,CA,CYWG
WG,Samara,NDB,53.5533,50.1483,RU,UWWW
WGM,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,VORDME,48.32389,16.49083,,
WGM,Wagram,VOR-DME,48.3239,16.491,AT,LOWW
WGT,Wangaratta,NDB,-36.4215,146.30499,AU,YWGT
WH,Windhoek,NDB,-22.4842,17.4703,,FYWH
WH,Penza,NDB,53.1169,45.0167,RU,
WHA,Whyalla,NDB,-33.0581,137.524,AU,YWHA
WHA,Tianhe,VOR-DME,30.785,114.205,CN,ZHHH
WHI,Whitegate,NDB,53.185,-2.62306,GB,
WHV,Windhoek,VOR-DME,-22.4775,17.4706,,FYWH
WI,Waiuku,NDB,-37.2677,174.814,NZ,
WIB,Wiesbaden,TACAN,50.0462,8.31083,DE,ETOU
WIK,BOREALIS FRA,VORDME,58.45889,-3.10028,,
WIK,Wick,VOR-DME,58.4589,-3.10028,GB,EGPC
WIL,Willisau,VOR-DME,47.1783,7.90592,CH,
WIT,Wittering,TACAN,52.6078,-0.49867,GB,EGXT
WIV,Witbank,VOR,-25.8296,29.1948,ZA,FAWI
WJ,Wonju,NDB,37.3617,127.91,KR,RKNW
WJ,Leshukonskoye,NDB,64.9003,45.7503,RU,
WJ,Mys Schmidta,NDB,68.905,-179.457,RU,
WJS,Wee Jasper,VOR,-35.2606,148.66701,AU,
WJS,Wee Jasper,NDB,-35.2572,148.66,AU,
WK,Whakatane,NDB-DME,-37.9247,176.91499,NZ,NZWK
WK,Waterkloof,NDB,-25.9195,28.2321,ZA,FAWK
WK,Waco Kungo,NDB,-11.4333,15.1,AO,FNWK
WK,Waikabubak,NDB,-9.41354,119.249,ID,WADT
WK,Wewak,VOR-DME,-3.58352,143.67599,PG,AYWK
WK,Wewak,NDB,-3.58137,143.67799,PG,AYWK
WK,Hsinshie,NDB,24.2333,120.823,TW,
WK,Wk,NDB,25.1795,51.6014,QA,OTBD
WK,Pyongyang,NDB,39.3222,125.677,KP,ZKPY
WK,Wabush,NDB,52.8618,-66.8349,CA,CYWK
WKB,Warracknabeal,NDB,-36.3195,142.412,AU,YWKB
WKE,Wakkanai,VOR-DME,45.4074,141.806,JP,RJCW
WKL,Velikiye Luki,VOR,56.3783,30.6083,RU,
WKP,Wolfkop,NDB,-30.2003,17.266,ZA,
WKV,Waterkloof,VORTAC,-25.8333,28.2204,ZA,FAWK
WL,Waterkloof,NDB,-25.8522,28.226,ZA,FAWK
WL,Baolong,NDB,18.4883,109.405,CN,ZJSY
WL,Pavlodar,NDB,52.1618,77.0244,KZ,UASP
WL,Barrow,NDB,54.1257,-3.26303,GB,
WL,Barrow,DME,54.1272,-3.26486,GB,
WLD,Beni Walid,NDB,31.7333,14.0167,LY,
WLD,Beni Walid,VOR-DME,31.7825,14.0094,LY,HL54
WLD,Walda,VOR-DME,48.5794,11.1294,DE,
WLE,Williamsdale,VOR,-35.564,149.17799,AU,
WLE,Williamsdale,NDB,-35.5616,149.17799,AU,
WLG,Walgett,VOR,-30.0287,148.12801,AU,YWLG
